epoch,voltage,current,power,power_factor,power_consumption
1.555053163e+09,227.3,0.25,29,0.523,5
1.555053164e+09,227.2,0.25,38,0.672,5
1.555053165e+09,227.3,0.15,54,1,5
1.555053166e+09,227.2,0.15,58,1,5
1.555053167e+09,227.2,0.15,30,0.8690000000000001,5
1.555053168e+09,227.2,0.15,40,1,5
1.555053169e+09,227.2,0.15,55,1,5
1.55505317e+09,227.2,0.15,59,1,5
1.555053171e+09,227.4,0.15,31,0.92,5
1.555053172e+09,227.4,0.14,44,1,5
1.555053173e+09,227.3,0.14,57,1,5
1.555053174e+09,227.4,0.15,58,1,5
1.555053175e+09,227.3,0.15,34,0.996,5
1.555053176e+09,227.3,0.15,48,1,5
1.555053177e+09,227.2,0.14,59,1,5
1.555053178e+09,227,0.15,58,1,5
1.555053179e+09,227,0.15,35,1,5
1.55505318e+09,226.9,0.15,49,1,5
1.555053181e+09,226.9,0.15,58,1,5
1.555053182e+09,227,0.15,58,1,5
1.555053183e+09,227,0.15,35,1,5
1.555053184e+09,227.1,0.15,52,1,5
1.555053185e+09,227.1,0.15,58,1,5
1.555053186e+09,227,0.15,60,1,5
1.555053187e+09,227,0.15,36,1,5
1.555053188e+09,226.9,0.15,51,1,5
1.555053189e+09,227,0.15,60,1,5
1.55505319e+09,227,0.15,58,1,5
1.555053191e+09,226.9,0.15,37,1,5
1.555053192e+09,226.9,0.15,54,1,5
1.555053193e+09,226.9,0.15,57,1,5
1.555053194e+09,226.8,0.15,57,1,5
1.555053195e+09,226.7,0.15,40,1,5
1.555053196e+09,226.7,0.15,59,1,5
1.555053197e+09,226.7,0.15,60,1,5
1.555053198e+09,226.6,0.15,57,1,5
1.555053199e+09,226.6,0.15,45,1,5
1.5550532e+09,226.6,0.15,59,1,5
1.555053201e+09,226.7,0.15,58,1,5
1.555053202e+09,226.7,0.15,54,1,5
1.555053203e+09,226.7,0.15,40,1,5
1.555053204e+09,226.7,0.15,58,1,5
1.555053205e+09,226.6,0.15,62,1,5
1.555053206e+09,226.8,0.15,55,1,5
1.555053207e+09,226.8,0.15,43,1,5
1.555053208e+09,227,0.15,58,1,5
1.555053209e+09,227,0.15,60,1,5
1.55505321e+09,227,0.15,54,1,5
1.555053211e+09,227,0.15,42,1,5
1.555053212e+09,227,0.15,61,1,5
1.555053213e+09,227,0.15,64,1,5
1.555053214e+09,226.9,0.15,56,1,5
1.555053215e+09,226.8,0.15,41,1,5
1.555053216e+09,227,0.15,58,1,5
1.555053217e+09,226.9,0.15,60,1,5
1.555053218e+09,227,0.15,61,1,5
1.555053219e+09,226.8,0.15,53,1,5
1.55505322e+09,226.8,0.15,46,1,5
1.555053221e+09,226.7,0.15,58,1,5
1.555053222e+09,226.7,0.17,61,1,5
1.555053223e+09,227,0.15,55,1,5
1.555053224e+09,227,0.15,44,1,5
1.555053225e+09,226.9,0.15,58,1,5
1.555053226e+09,227,0.15,59,1,5
1.555053227e+09,227,0.15,57,1,5
1.555053228e+09,227,0.15,41,1,5
1.555053229e+09,227,0.15,56,1,5
1.55505323e+09,227,0.15,59,1,5
1.555053231e+09,227,0.15,57,1,5
1.555053232e+09,227.1,0.15,49,1,5
1.555053233e+09,227.1,0.15,55,1,5
1.555053234e+09,227,0.15,59,1,5
1.555053235e+09,227,0.15,58,1,5
1.555053236e+09,226.8,0.16,49,1,5
1.555053237e+09,226.7,0.16,53,1,5
1.555053238e+09,226.6,0.15,59,1,5
1.555053239e+09,226.9,0.15,58,1,5
1.55505324e+09,227,0.15,52,1,5
1.555053241e+09,227,0.15,51,1,5
1.555053242e+09,226.8,0.15,60,1,5
1.555053243e+09,226.8,0.15,59,1,5
1.555053244e+09,227,0.15,54,1,5
1.555053245e+09,227.1,0.15,47,1,5
1.555053246e+09,227.1,0.15,61,1,5
1.555053247e+09,227.1,0.15,59,1,5
1.555053248e+09,227.1,0.15,53,1,5
1.555053249e+09,227.2,0.15,51,1,5
1.55505325e+09,227.2,0.15,58,1,5
1.555053251e+09,227.2,0.15,60,1,5
1.555053252e+09,227.2,0.15,57,1,5
1.555053253e+09,227.2,0.15,44,1,5
1.555053254e+09,227.1,0.15,59,1,5
1.555053255e+09,227.2,0.15,61,1,5
1.555053256e+09,227.2,0.15,58,1,5
1.555053257e+09,227.1,0.15,40,1,5
1.555053258e+09,227.1,0.15,53,1,5
1.555053259e+09,227.2,0.15,59,1,5
1.55505326e+09,227.2,0.15,62,1,5
1.555053261e+09,227.2,0.15,53,1,5
1.555053262e+09,227.2,0.15,49,1,5
1.555053263e+09,227.2,0.15,59,1,5
1.555053264e+09,227,0.15,56,1,5
1.555053265e+09,227,0.15,52,1,5
1.555053266e+09,227.1,0.15,48,1,5
1.555053267e+09,227,0.15,59,1,5
1.555053268e+09,227.1,0.16,60,1,5
1.555053269e+09,227.1,0.15,57,1,5
1.55505327e+09,227.2,0.15,44,1,5
1.555053271e+09,227.1,0.15,58,1,5
1.555053272e+09,227.2,0.15,61,1,5
1.555053273e+09,227.3,0.15,57,1,5
1.555053274e+09,227.3,0.15,42,1,5
1.555053275e+09,227.2,0.15,57,1,5
1.555053276e+09,227.2,0.15,62,1,5
1.555053277e+09,227.2,0.15,58,1,5
1.555053278e+09,227.2,0.17,38,0.9690000000000001,5
1.555053279e+09,227.2,0.15,53,1,5
1.55505328e+09,227,0.15,56,1,5
1.555053281e+09,227,0.15,27,0.805,5
1.555053282e+09,227.1,0.15,28,0.812,5
1.555053283e+09,227.1,0.15,28,0.8109999999999999,5
1.555053284e+09,227,0.15,27,0.802,5
1.555053285e+09,227,0.15,28,0.807,5
1.555053286e+09,227,0.15,28,0.815,5
1.555053287e+09,226.9,0.15,28,0.826,5
1.555053288e+09,226.9,0.15,27,0.805,5
1.555053289e+09,226.9,0.15,27,0.802,5
1.55505329e+09,227,0.15,28,0.8170000000000001,5
1.555053291e+09,227.1,0.15,28,0.815,5
1.555053292e+09,227,0.15,28,0.8220000000000001,5
1.555053293e+09,227.1,0.15,27,0.799,5
1.555053294e+09,227,0.15,27,0.8,5
1.555053295e+09,227,0.15,28,0.8170000000000001,5
1.555053296e+09,227,0.15,28,0.807,5
1.555053297e+09,227,0.15,28,0.813,5
1.555053298e+09,226.9,0.15,28,0.804,5
1.555053299e+09,226.8,0.15,28,0.816,5
1.5550533e+09,226.7,0.15,28,0.813,5
1.555053301e+09,226.8,0.15,28,0.805,5
1.555053302e+09,226.7,0.16,29,0.797,5
1.555053303e+09,226.7,0.16,31,0.841,5
1.555053304e+09,226.8,0.16,32,0.831,5
1.555053305e+09,226.6,0.3,55,0.802,5
1.555053306e+09,226.7,0.26,55,0.912,5
1.555053307e+09,226.7,0.29,56,0.835,5
1.555053308e+09,226.6,0.33,71,0.943,5
1.555053309e+09,226.6,0.26,63,1,5
1.55505331e+09,226.7,0.15,59,1,5
1.555053311e+09,226.6,0.15,40,1,5
1.555053312e+09,226.8,0.15,46,1,5
1.555053313e+09,226.8,0.19,57,1,5
1.555053314e+09,226.6,0.33,72,0.956,5
1.555053315e+09,226.8,0.42,37,0.395,5
1.555053316e+09,226.6,0.42,32,0.33,5
1.555053317e+09,226.8,0.43,36,0.37200000000000005,5
1.555053318e+09,226.7,0.42,45,0.46399999999999997,5
1.555053319e+09,226.7,0.41,61,0.6509999999999999,5
1.55505332e+09,226.5,0.42,50,0.525,5
1.555053321e+09,226.6,0.35,39,0.494,5
1.555053322e+09,226.6,0.36,33,0.40299999999999997,5
1.555053323e+09,226.8,0.21,79,1,5
1.555053324e+09,226.9,0.16,75,1,5
1.555053325e+09,226.9,0.17,68,1,5
1.555053326e+09,227.1,0.15,64,1,5
1.555053327e+09,227.2,0.17,51,1,5
1.555053328e+09,227.2,0.15,57,1,5
1.555053329e+09,227.2,0.2,59,1,5
1.55505333e+09,227,0.31,58,0.8290000000000001,5
1.555053331e+09,227,0.28,59,0.924,5
1.555053332e+09,227.1,0.17,44,1,5
1.555053333e+09,227.2,0.17,44,1,5
1.555053334e+09,227.1,0.21,50,1,5
1.555053335e+09,226.9,0.35,53,0.664,5
1.555053336e+09,226.8,0.41,51,0.544,5
1.555053337e+09,226.7,0.42,39,0.408,5
1.555053338e+09,226.9,0.34,47,0.618,5
1.555053339e+09,227,0.15,45,1,5
1.55505334e+09,226.9,0.15,76,1,5
1.555053341e+09,226.9,0.15,77,1,5
1.555053342e+09,226.9,0.15,75,1,5
1.555053343e+09,227,0.15,68,1,5
1.555053344e+09,227,0.15,48,1,5
1.555053345e+09,226.9,0.15,60,1,5
1.555053346e+09,227,0.15,70,1,5
1.555053347e+09,227.1,0.15,76,1,5
1.555053348e+09,227,0.18,32,0.7929999999999999,5
1.555053349e+09,227,0.25,39,0.6890000000000001,5
1.55505335e+09,226.7,0.35,51,0.639,5
1.555053351e+09,226.6,0.4,62,0.682,5
1.555053352e+09,226.6,0.43,43,0.43700000000000006,5
1.555053353e+09,226.6,0.43,35,0.359,5
1.555053354e+09,226.6,0.43,31,0.324,5
1.555053355e+09,226.7,0.43,38,0.397,5
1.555053356e+09,226.6,0.4,66,0.737,5
1.555053357e+09,226.5,0.41,60,0.635,5
1.555053358e+09,226.5,0.42,46,0.485,5
1.555053359e+09,226.5,0.38,36,0.41100000000000003,5
1.55505336e+09,226.7,0.25,40,0.7190000000000001,5
1.555053361e+09,226.8,0.28,71,1,5
1.555053362e+09,226.9,0.17,71,1,5
1.555053363e+09,227,0.15,60,1,5
1.555053364e+09,227.1,0.15,50,1,5
1.555053365e+09,227.2,0.15,70,1,5
1.555053366e+09,227.2,0.15,76,1,5
1.555053367e+09,227.2,0.15,76,1,5
1.555053368e+09,227.3,0.14,69,1,5
1.555053369e+09,227.3,0.15,46,1,5
1.55505337e+09,227.2,0.15,60,1,5
1.555053371e+09,227.3,0.17,70,1,5
1.555053372e+09,227.2,0.25,78,1,5
1.555053373e+09,227.2,0.22,32,0.637,5
1.555053374e+09,227,0.32,38,0.521,5
1.555053375e+09,226.9,0.39,48,0.536,5
1.555053376e+09,226.8,0.43,60,0.621,5
1.555053377e+09,226.9,0.43,46,0.47200000000000003,5
1.555053378e+09,226.8,0.42,33,0.349,5
1.555053379e+09,226.8,0.43,32,0.327,5
1.55505338e+09,226.8,0.42,38,0.39399999999999996,5
1.555053381e+09,227,0.4,67,0.74,5
1.555053382e+09,227,0.33,60,0.7879999999999999,5
1.555053383e+09,227.1,0.3,48,0.695,5
1.555053384e+09,227.1,0.31,36,0.49700000000000005,5
1.555053385e+09,227.2,0.19,82,1,5
1.555053386e+09,227.3,0.15,78,1,5
1.555053387e+09,227.2,0.15,74,1,5
1.555053388e+09,227.3,0.15,61,1,5
1.555053389e+09,227.3,0.15,50,1,5
1.55505339e+09,227.2,0.15,67,1,5
1.555053391e+09,227.2,0.15,76,1,5
1.555053392e+09,227.1,0.15,75,1,5
1.555053393e+09,227.2,0.15,67,1,5
1.555053394e+09,227.2,0.15,50,1,5
1.555053395e+09,227.1,0.15,64,1,5
1.555053396e+09,227.1,0.15,73,1,5
1.555053397e+09,227.1,0.2,77,1,5
1.555053398e+09,227,0.28,33,0.514,5
1.555053399e+09,226.8,0.39,42,0.474,5
1.5550534e+09,226.7,0.43,49,0.505,5
1.555053401e+09,226.5,0.43,58,0.5870000000000001,5
1.555053402e+09,226.4,0.43,49,0.498,5
1.555053403e+09,226.4,0.43,37,0.37799999999999995,5
1.555053404e+09,226.5,0.42,32,0.331,5
1.555053405e+09,226.6,0.42,38,0.39899999999999997,5
1.555053406e+09,226.6,0.43,68,0.688,5
1.555053407e+09,226.7,0.39,56,0.636,5
1.555053408e+09,226.7,0.3,59,0.875,5
1.555053409e+09,226.9,0.26,53,0.895,5
1.55505341e+09,226.9,0.15,60,1,5
1.555053411e+09,226.9,0.15,60,1,5
1.555053412e+09,226.8,0.15,64,1,5
1.555053413e+09,226.9,0.18,66,1,5
1.555053414e+09,226.7,0.3,40,0.584,5
1.555053415e+09,226.8,0.42,37,0.395,5
1.555053416e+09,226.7,0.43,39,0.40399999999999997,5
1.555053417e+09,226.8,0.38,43,0.502,5
1.555053418e+09,226.8,0.37,54,0.644,5
1.555053419e+09,226.9,0.26,47,0.804,5
1.55505342e+09,227,0.17,42,1,5
1.555053421e+09,227,0.18,39,0.955,5
1.555053422e+09,227,0.28,42,0.655,5
1.555053423e+09,226.7,0.32,64,0.866,5
1.555053424e+09,226.6,0.35,58,0.726,5
1.555053425e+09,226.7,0.2,62,1,5
1.555053426e+09,226.7,0.15,52,1,5
1.555053427e+09,227.1,0.15,57,1,5
1.555053428e+09,227.1,0.14,60,1,5
1.555053429e+09,227.2,0.15,64,1,5
1.55505343e+09,227.1,0.2,62,1,5
1.555053431e+09,226.9,0.35,39,0.48700000000000004,5
1.555053432e+09,226.7,0.43,38,0.39,5
1.555053433e+09,226.8,0.4,41,0.446,5
1.555053434e+09,226.6,0.44,54,0.547,5
1.555053435e+09,226.7,0.29,55,0.812,5
1.555053436e+09,226.6,0.34,44,0.5710000000000001,5
1.555053437e+09,226.7,0.23,39,0.7290000000000001,5
1.555053438e+09,226.8,0.19,45,1,5
1.555053439e+09,226.9,0.27,61,0.978,5
1.55505344e+09,226.9,0.29,61,0.925,5
1.555053441e+09,227.1,0.19,62,1,5
1.555053442e+09,227.2,0.15,58,1,5
1.555053443e+09,227.2,0.15,45,1,5
1.555053444e+09,227.3,0.14,51,1,5
1.555053445e+09,227.4,0.15,59,1,5
1.555053446e+09,227.3,0.22,65,1,5
1.555053447e+09,227,0.38,38,0.445,5
1.555053448e+09,227.1,0.39,39,0.435,5
1.555053449e+09,227,0.42,44,0.451,5
1.55505345e+09,227,0.42,54,0.5720000000000001,5
1.555053451e+09,227,0.43,50,0.509,5
1.555053452e+09,226.9,0.43,38,0.387,5
1.555053453e+09,226.8,0.42,32,0.336,5
1.555053454e+09,226.7,0.43,35,0.365,5
1.555053455e+09,226.9,0.42,43,0.449,5
1.555053456e+09,227,0.37,64,0.758,5
1.555053457e+09,227,0.32,53,0.727,5
1.555053458e+09,227,0.29,43,0.64,5
1.555053459e+09,226.9,0.25,33,0.5720000000000001,5
1.55505346e+09,227,0.17,78,1,5
1.555053461e+09,227.1,0.15,80,1,5
1.555053462e+09,227.2,0.15,68,1,5
1.555053463e+09,227.3,0.15,56,1,5
1.555053464e+09,227.2,0.15,61,1,5
1.555053465e+09,227,0.17,69,1,5
1.555053466e+09,227,0.15,77,1,5
1.555053467e+09,226.9,0.15,75,1,5
1.555053468e+09,226.9,0.16,39,1,5
1.555053469e+09,227,0.16,48,1,5
1.55505347e+09,227,0.21,58,1,5
1.555053471e+09,226.6,0.39,69,0.768,5
1.555053472e+09,226.5,0.43,40,0.409,5
1.555053473e+09,226.3,0.43,32,0.336,5
1.555053474e+09,226.3,0.43,36,0.37,5
1.555053475e+09,226.5,0.43,46,0.46399999999999997,5
1.555053476e+09,226.5,0.43,60,0.616,5
1.555053477e+09,226.6,0.42,48,0.494,5
1.555053478e+09,226.8,0.39,37,0.423,5
1.555053479e+09,226.9,0.4,32,0.358,5
1.55505348e+09,227,0.31,78,1,5
1.555053481e+09,227,0.29,70,1,5
1.555053482e+09,227.2,0.21,60,1,5
1.555053483e+09,227.3,0.15,48,1,5
1.555053484e+09,227.3,0.15,74,1,5
1.555053485e+09,227.2,0.16,82,1,5
1.555053486e+09,227.3,0.15,77,1,5
1.555053487e+09,227.3,0.15,73,1,5
1.555053488e+09,227.5,0.15,65,1,5
1.555053489e+09,227.6,0.14,52,1,5
1.55505349e+09,227.7,0.15,63,1,5
1.555053491e+09,227.8,0.16,72,1,5
1.555053492e+09,227.7,0.25,78,1,5
1.555053493e+09,227.5,0.39,32,0.363,5
1.555053494e+09,227.5,0.43,37,0.385,5
1.555053495e+09,227.5,0.43,47,0.47700000000000004,5
1.555053496e+09,227.5,0.43,59,0.599,5
1.555053497e+09,227.4,0.43,47,0.475,5
1.555053498e+09,227.4,0.43,36,0.363,5
1.555053499e+09,227.3,0.42,32,0.33299999999999996,5
1.5550535e+09,227.3,0.4,39,0.429,5
1.555053501e+09,227.2,0.4,70,0.755,5
1.555053502e+09,227.1,0.4,61,0.664,5
1.555053503e+09,227.3,0.3,51,0.731,5
1.555053504e+09,227.3,0.23,41,0.77,5
1.555053505e+09,227.4,0.17,79,1,5
1.555053506e+09,227.3,0.15,75,1,5
1.555053507e+09,227.4,0.15,69,1,5
1.555053508e+09,227.4,0.15,58,1,5
1.555053509e+09,227.4,0.15,60,1,5
1.55505351e+09,227.4,0.15,70,1,5
1.555053511e+09,227.3,0.15,76,1,5
1.555053512e+09,227.2,0.15,73,1,5
1.555053513e+09,227.2,0.15,41,1,5
1.555053514e+09,227.3,0.15,52,1,5
1.555053515e+09,227.3,0.19,61,1,5
1.555053516e+09,227.2,0.27,72,1,5
1.555053517e+09,227.2,0.22,77,1,5
1.555053518e+09,227.1,0.31,33,0.47100000000000003,5
1.555053519e+09,226.9,0.4,40,0.446,5
1.55505352e+09,226.9,0.43,52,0.539,5
1.555053521e+09,226.8,0.43,65,0.657,5
1.555053522e+09,226.9,0.43,50,0.507,5
1.555053523e+09,226.8,0.41,42,0.456,5
1.555053524e+09,226.8,0.36,33,0.406,5
1.555053525e+09,226.7,0.43,39,0.4,5
1.555053526e+09,226.9,0.34,75,0.9640000000000001,5
1.555053527e+09,227.1,0.22,66,1,5
1.555053528e+09,227.1,0.17,53,1,5
1.555053529e+09,227.1,0.15,43,1,5
1.55505353e+09,227.1,0.15,78,1,5
1.555053531e+09,227.2,0.15,78,1,5
1.555053532e+09,227.2,0.15,73,1,5
1.555053533e+09,227.3,0.15,66,1,5
1.555053534e+09,227.3,0.15,53,1,5
1.555053535e+09,227.4,0.15,66,1,5
1.555053536e+09,227.5,0.15,74,1,5
1.555053537e+09,227.6,0.15,78,1,5
1.555053538e+09,227.6,0.15,35,0.975,5
1.555053539e+09,227.7,0.19,45,1,5
1.55505354e+09,227.4,0.3,55,0.799,5
1.555053541e+09,227.3,0.33,67,0.872,5
1.555053542e+09,227.3,0.42,37,0.391,5
1.555053543e+09,227,0.43,32,0.33,5
1.555053544e+09,227.2,0.43,39,0.395,5
1.555053545e+09,227.2,0.42,50,0.519,5
1.555053546e+09,227.2,0.43,54,0.547,5
1.555053547e+09,227.2,0.43,47,0.47600000000000003,5
1.555053548e+09,227.2,0.4,37,0.40399999999999997,5
1.555053549e+09,227.2,0.42,31,0.32899999999999996,5
1.55505355e+09,227.3,0.42,41,0.431,5
1.555053551e+09,227.1,0.34,67,0.8640000000000001,5
1.555053552e+09,227.2,0.31,56,0.789,5
1.555053553e+09,227.3,0.26,45,0.754,5
1.555053554e+09,227.3,0.21,34,0.728,5
1.555053555e+09,227.4,0.15,77,1,5
1.555053556e+09,227.3,0.15,75,1,5
1.555053557e+09,227.3,0.16,67,1,5
1.555053558e+09,227.4,0.15,57,1,5
1.555053559e+09,227.5,0.15,61,1,5
1.55505356e+09,227.5,0.15,73,1,5
1.555053561e+09,227.5,0.15,83,1,5
1.555053562e+09,227.6,0.14,72,1,5
1.555053563e+09,227.5,0.15,43,1,5
1.555053564e+09,227.4,0.2,53,1,5
1.555053565e+09,227.4,0.16,63,1,5
1.555053566e+09,227.5,0.18,74,1,5
1.555053567e+09,227.4,0.27,32,0.508,5
1.555053568e+09,227.1,0.42,34,0.358,5
1.555053569e+09,227.1,0.43,42,0.436,5
1.55505357e+09,227,0.43,54,0.5529999999999999,5
1.555053571e+09,226.9,0.43,51,0.522,5
1.555053572e+09,227,0.43,40,0.413,5
1.555053573e+09,227,0.42,32,0.332,5
1.555053574e+09,227.1,0.42,36,0.37799999999999995,5
1.555053575e+09,227.2,0.42,70,0.723,5
1.555053576e+09,227.2,0.39,61,0.684,5
1.555053577e+09,227.4,0.31,53,0.755,5
1.555053578e+09,227.5,0.2,42,0.905,5
1.555053579e+09,227.6,0.16,75,1,5
1.55505358e+09,227.4,0.15,78,1,5
1.555053581e+09,227.5,0.15,73,1,5
1.555053582e+09,227.4,0.16,64,1,5
1.555053583e+09,227.4,0.16,52,1,5
1.555053584e+09,227.4,0.15,73,1,5
1.555053585e+09,227.5,0.15,75,1,5
1.555053586e+09,227.6,0.15,74,1,5
1.555053587e+09,227.5,0.15,70,1,5
1.555053588e+09,227.6,0.15,47,1,5
1.555053589e+09,227.5,0.15,62,1,5
1.55505359e+09,227.5,0.16,71,1,5
1.555053591e+09,227.4,0.21,77,1,5
1.555053592e+09,227.3,0.3,33,0.48200000000000004,5
1.555053593e+09,227,0.38,41,0.48,5
1.555053594e+09,227,0.43,54,0.562,5
1.555053595e+09,227.1,0.43,66,0.665,5
1.555053596e+09,227,0.43,40,0.40399999999999997,5
1.555053597e+09,227.1,0.43,32,0.327,5
1.555053598e+09,227.3,0.43,36,0.36700000000000005,5
1.555053599e+09,227.2,0.43,45,0.46,5
1.5550536e+09,227.1,0.43,59,0.603,5
1.555053601e+09,227.1,0.39,51,0.5720000000000001,5
1.555053602e+09,227.1,0.38,47,0.551,5
1.555053603e+09,227.2,0.34,38,0.486,5
1.555053604e+09,227.2,0.23,67,1,5
1.555053605e+09,227.4,0.16,64,1,5
1.555053606e+09,227.4,0.15,61,1,5
1.555053607e+09,227.5,0.15,51,1,5
1.555053608e+09,227.5,0.15,59,1,5
1.555053609e+09,227.4,0.15,61,1,5
1.55505361e+09,227.3,0.22,59,1,5
1.555053611e+09,227.2,0.29,62,0.951,5
1.555053612e+09,227.2,0.27,36,0.597,5
1.555053613e+09,227.3,0.27,37,0.585,5
1.555053614e+09,227.5,0.2,41,0.905,5
1.555053615e+09,227.4,0.27,46,0.754,5
1.555053616e+09,227.1,0.4,54,0.585,5
1.555053617e+09,227.1,0.43,45,0.46299999999999997,5
1.555053618e+09,227.2,0.43,47,0.48,5
1.555053619e+09,227.4,0.3,40,0.5820000000000001,5
1.55505362e+09,227.4,0.22,41,0.816,5
1.555053621e+09,227.4,0.16,66,1,5
1.555053622e+09,227.4,0.15,67,1,5
1.555053623e+09,227.2,0.15,59,1,5
1.555053624e+09,227.1,0.15,52,1,5
1.555053625e+09,227.1,0.15,55,1,5
1.555053626e+09,227,0.22,58,1,5
1.555053627e+09,226.9,0.29,60,0.898,5
1.555053628e+09,226.9,0.26,63,1,5
1.555053629e+09,226.9,0.31,37,0.516,5
1.55505363e+09,227.2,0.18,38,0.9179999999999999,5
1.555053631e+09,227.3,0.27,38,0.621,5
1.555053632e+09,227.1,0.41,46,0.494,5
1.555053633e+09,227.2,0.43,56,0.568,5
1.555053634e+09,227.1,0.42,52,0.551,5
1.555053635e+09,227.2,0.32,40,0.537,5
1.555053636e+09,227.2,0.28,38,0.607,5
1.555053637e+09,227.2,0.15,68,1,5
1.555053638e+09,227.2,0.15,64,1,5
1.555053639e+09,227,0.15,67,1,5
1.55505364e+09,227.1,0.15,65,1,5
1.555053641e+09,227.1,0.22,40,0.785,5
1.555053642e+09,227,0.31,48,0.672,5
1.555053643e+09,227.1,0.26,54,0.895,5
1.555053644e+09,227.2,0.19,59,1,5
1.555053645e+09,227.3,0.18,60,1,5
1.555053646e+09,227.2,0.3,38,0.55,5
1.555053647e+09,227.2,0.42,39,0.402,5
1.555053648e+09,227.1,0.43,38,0.38,5
1.555053649e+09,227.2,0.35,38,0.48,5
1.55505365e+09,227.3,0.28,71,1,5
1.555053651e+09,227.5,0.2,57,1,5
1.555053652e+09,227.5,0.15,53,1,5
1.555053653e+09,227.5,0.15,41,1,5
1.555053654e+09,227.6,0.15,61,1,5
1.555053655e+09,227.5,0.15,60,1,5
1.555053656e+09,227.4,0.17,69,1,5
1.555053657e+09,227.2,0.27,65,1,5
1.555053658e+09,226.9,0.31,39,0.556,5
1.555053659e+09,226.8,0.34,46,0.597,5
1.55505366e+09,226.9,0.18,53,1,5
1.555053661e+09,226.9,0.18,58,1,5
1.555053662e+09,226.9,0.25,40,0.7070000000000001,5
1.555053663e+09,226.7,0.41,39,0.41200000000000003,5
1.555053664e+09,226.7,0.42,38,0.39399999999999996,5
1.555053665e+09,226.8,0.41,38,0.40299999999999997,5
1.555053666e+09,226.9,0.41,65,0.687,5
1.555053667e+09,227,0.24,59,1,5
1.555053668e+09,227.1,0.17,51,1,5
1.555053669e+09,227,0.15,44,1,5
1.55505367e+09,227,0.15,58,1,5
1.555053671e+09,227,0.15,59,1,5
1.555053672e+09,226.9,0.15,63,1,5
1.555053673e+09,226.9,0.18,64,1,5
1.555053674e+09,226.9,0.26,39,0.647,5
1.555053675e+09,226.8,0.31,44,0.624,5
1.555053676e+09,226.6,0.38,53,0.614,5
1.555053677e+09,226.8,0.27,58,0.9420000000000001,5
1.555053678e+09,226.9,0.2,58,1,5
1.555053679e+09,226.9,0.21,38,0.77,5
1.55505368e+09,226.9,0.35,39,0.488,5
1.555053681e+09,226.6,0.43,41,0.423,5
1.555053682e+09,226.5,0.43,48,0.485,5
1.555053683e+09,226.5,0.41,55,0.5870000000000001,5
1.555053684e+09,226.6,0.33,46,0.608,5
1.555053685e+09,226.8,0.21,39,0.7959999999999999,5
1.555053686e+09,226.8,0.15,38,1,5
1.555053687e+09,226.8,0.15,62,1,5
1.555053688e+09,226.9,0.15,64,1,5
1.555053689e+09,226.8,0.15,64,1,5
1.55505369e+09,226.9,0.16,61,1,5
1.555053691e+09,226.8,0.24,45,0.825,5
1.555053692e+09,226.8,0.31,55,0.764,5
1.555053693e+09,226.7,0.37,58,0.68,5
1.555053694e+09,226.8,0.28,59,0.903,5
1.555053695e+09,226.9,0.22,38,0.73,5
1.555053696e+09,226.9,0.21,37,0.777,5
1.555053697e+09,226.7,0.37,37,0.446,5
1.555053698e+09,226.5,0.43,44,0.445,5
1.555053699e+09,226.5,0.43,57,0.586,5
1.5550537e+09,226.7,0.35,46,0.581,5
1.555053701e+09,226.8,0.34,48,0.617,5
1.555053702e+09,227,0.27,38,0.613,5
1.555053703e+09,227.2,0.15,69,1,5
1.555053704e+09,227.2,0.15,69,1,5
1.555053705e+09,227.2,0.15,67,1,5
1.555053706e+09,227.2,0.15,65,1,5
1.555053707e+09,227.2,0.19,44,1,5
1.555053708e+09,227,0.29,50,0.7609999999999999,5
1.555053709e+09,227,0.32,57,0.775,5
1.55505371e+09,227,0.31,58,0.826,5
1.555053711e+09,227.1,0.23,61,1,5
1.555053712e+09,227.1,0.19,38,0.878,5
1.555053713e+09,226.9,0.34,38,0.488,5
1.555053714e+09,226.8,0.42,44,0.456,5
1.555053715e+09,226.8,0.42,44,0.457,5
1.555053716e+09,227,0.37,54,0.63,5
1.555053717e+09,227.1,0.3,56,0.8340000000000001,5
1.555053718e+09,227.4,0.23,41,0.787,5
1.555053719e+09,227.4,0.15,40,1,5
1.55505372e+09,227.3,0.15,65,1,5
1.555053721e+09,227.3,0.16,65,1,5
1.555053722e+09,227.2,0.15,63,1,5
1.555053723e+09,227.2,0.16,62,1,5
1.555053724e+09,227,0.27,44,0.7090000000000001,5
1.555053725e+09,227,0.24,51,0.917,5
1.555053726e+09,227,0.31,57,0.804,5
1.555053727e+09,227.2,0.26,60,1,5
1.555053728e+09,227.3,0.18,39,0.9490000000000001,5
1.555053729e+09,227.3,0.29,37,0.5539999999999999,5
1.55505373e+09,227.1,0.42,37,0.381,5
1.555053731e+09,227.1,0.43,39,0.40299999999999997,5
1.555053732e+09,227.1,0.38,69,0.7979999999999999,5
1.555053733e+09,227.1,0.31,52,0.732,5
1.555053734e+09,227.1,0.29,44,0.6759999999999999,5
1.555053735e+09,227.3,0.27,37,0.605,5
1.555053736e+09,227,0.39,68,0.764,5
1.555053737e+09,227.2,0.26,73,1,5
1.555053738e+09,227.2,0.17,61,1,5
1.555053739e+09,227.4,0.15,50,1,5
1.55505374e+09,227.4,0.15,70,1,5
1.555053741e+09,227.4,0.15,79,1,5
